0.13, 0, 0, 10.26216, 3.958074, 0, 344.1479, -1296.119, -2.139396, 0.01546605, 0.1403282, 23.70444, 2.48604, 2.270306, 26.11281
0.31, -0.06917641, -0.008696344, 20.76702, 4.112802, 0.2421263751517025275892950569, 2392.689, -1299.004, -2.139396, 0.01546605, 0.1403282, 62.52223, 2.48604, 2.261742, 26.44127
 
0.32, -0.07080907, -0.009388108, 21.37548, 4.126856, 0.2325282880382018091122950569, 2566.019, -1299.168, -2.139396, 0.01546605, 0.1403282, 64.74889, 2.48604, 2.261266, 26.45952
 
0.33, -0.07235905, -0.0100962, 21.98625, 4.140928, 0.223474296837059258163, 2746.079, -1299.332, -2.139396, 0.01546605, 0.1403282, 66.98391, 2.48604, 2.260791, 26.47777
 
0.3399999, -0.07382038, -0.01081979, 22.59979, 4.155483, 0.2149083107406248486072950569, 2932.938, -1299.496, -2.139396, 0.01546605, 0.1403282, 69.22729, 2.48604, 2.260315, 26.49601
 
0.3499999, -0.07518747, -0.01155799, 23.21517, 4.169595, 0.206781024119598319302, 3126.664, -1299.661, -2.139396, 0.01546605, 0.1403282, 71.47906, 2.48604, 2.259839, 26.51426
 
0.3599999, -0.07646729, -0.01230987, 23.84102, 4.190008, 0.199050519649982573829, 3327.958, -1299.826, -2.139396, 0.01546605, 0.1403282, 73.74624, 2.48604, 2.259364, 26.53251
 
0.3699999, -0.07764395, -0.01307454, 24.47736, 4.216743, 0.191659726442814175698, 3536.951, -1299.991, -2.139396, 0.01546605, 0.1403282, 76.02889, 2.48604, 2.258888, 26.55076
 
0.3799999, -0.07871348, -0.01385098, 25.11814, 4.243748, 0.184579242058600345179, 3753.771, -1300.157, -2.139396, 0.01546605, 0.1403282, 78.32702, 2.48604, 2.258412, 26.56901
 
0.3899999, -0.07966901, -0.01463811, 25.76291, 4.270562, 0.177780945702646705761, 3978.552, -1300.323, -2.139396, 0.01546605, 0.1403282, 80.64067, 2.48604, 2.257936, 26.58725
 
0.3999999, -0.08050346, -0.01543481, 26.4119, 4.297414, 0.1712413908142287740582950569, 4211.42, -1300.489, -2.139396, 0.01546605, 0.1403282, 82.96985, 2.48604, 2.257461, 26.6055
 
0.4099999, -0.08120897, -0.01623984, 27.06535, 4.324539, 0.1649375077869783077637049431, 4452.513, -1300.656, -2.139396, 0.01546605, 0.1403282, 85.31461, 2.48604, 2.256985, 26.62375
 
0.4199999, -0.08177951, -0.01705193, 27.72258, 4.351238, 0.1588509012484894186082950569, 4701.964, -1300.823, -2.139396, 0.01546605, 0.1403282, 87.67499, 2.48604, 2.256509, 26.642
 
0.4299999, -0.08220286, -0.01786972, 28.38385, 4.378211, 0.1529625726994035724977049431, 4959.731, -1300.99, -2.139396, 0.01546605, 0.1403282, 90.04939, 2.48604, 2.256033, 26.66024
 
0.4399998, -0.08246788, -0.01869175, 29.03709, 4.395147, 0.1472603842095666625527049431, 5225.185, -1301.158, -2.139396, 0.01546605, 0.1403282, 92.4312, 2.48604, 2.255558, 26.67849
 
0.4499998, -0.08257109, -0.01951643, 29.68814, 4.407887, 0.1417380029458571669852950569, 5498.39, -1301.326, -2.139396, 0.01546605, 0.1403282, 94.82045, 2.48604, 2.255082, 26.69674
 
0.4599998, -0.08250349, -0.02034214, 30.34075, 4.420173, 0.13638133081549641993, 5779.408, -1301.495, -2.139396, 0.01546605, 0.1403282, 97.21714, 2.48604, 2.254606, 26.71499
 
0.4699998, -0.08225778, -0.02116718, 30.99562, 4.432709, 0.131176495898310453264, 6068.304, -1301.663, -2.139396, 0.01546605, 0.1403282, 99.6213, 2.48604, 2.25413, 26.73324
 
0.4799998, -0.08182705, -0.02198975, 31.65274, 4.445498, 0.126111134091538954548, 6365.137, -1301.833, -2.139396, 0.01546605, 0.1403282, 102.0329, 2.48604, 2.253654, 26.75148
 
0.4899998, -0.08120491, -0.02280802, 32.31141, 4.457833, 0.121174012155478272039, 6669.976, -1302.002, -2.139396, 0.01546605, 0.1403282, 104.452, 2.48604, 2.253179, 26.76973
 
0.4999998, -0.08038441, -0.02362007, 32.97234, 4.470417, 0.116355555449575628748, 6982.879, -1302.172, -2.139396, 0.01546605, 0.1403282, 106.8785, 2.48604, 2.252703, 26.78798
 
0.5099998, -0.07935904, -0.02442392, 33.63529, 4.483017, 0.111646415505889730607, 7303.914, -1302.342, -2.139396, 0.01546605, 0.1403282, 109.3126, 2.48604, 2.252227, 26.80623
 
0.5199998, -0.07812298, -0.02521751, 34.30027, 4.495636, 0.107038827064759663995, 7633.146, -1302.512, -2.139396, 0.01546605, 0.1403282, 111.7541, 2.48604, 2.251751, 26.82447
 
0.5299998, -0.07667003, -0.02599874, 34.96724, 4.508268, 0.102525703384358964054, 7970.631, -1302.683, -2.139396, 0.01546605, 0.1403282, 114.2031, 2.48604, 2.251276, 26.84272
 
0.5399998, -0.07499522, -0.02676544, 35.63601, 4.520683, 0.09810086241330709761, 8316.439, -1302.855, -2.139396, 0.01546605, 0.1403282, 116.6597, 2.48604, 2.2508, 26.86097
 
0.5499998, -0.07309199, -0.02751539, 36.30725, 4.533584, 0.093758272881964520103, 8670.629, -1303.026, -2.139396, 0.01546605, 0.1403282, 119.1237, 2.48604, 2.250324, 26.87922
 
0.5599998, -0.07095716, -0.02824632, 36.98026, 4.546267, 0.089493637510713056034, 9033.265, -1303.198, -2.139396, 0.01546605, 0.1403282, 121.5952, 2.48604, 2.249848, 26.89747
 
0.5699998, -0.06858564, -0.02895589, 37.65399, 4.558016, 0.085303035974287001439, 9404.223, -1303.37, -2.139396, 0.01546605, 0.1403282, 124.073, 2.48604, 2.249373, 26.91571
 
0.5799997, -0.06597453, -0.02964174, 38.32735, 4.567885, 0.081182774120032135275, 9783.472, -1303.543, -2.139396, 0.01546605, 0.1403282, 126.5565, 2.48604, 2.248897, 26.93396
 
0.5899997, -0.06312125, -0.03030149, 39.00175, 4.577292, 0.077130741003574616946, 10171.06, -1303.716, -2.139396, 0.01546605, 0.1403282, 129.0458, 2.48604, 2.248421, 26.95221
 
0.5999997, -0.06002245, -0.0309327, 39.67793, 4.586948, 0.0731440189982263167711, 10567.04, -1303.889, -2.139396, 0.01546605, 0.1403282, 131.5408, 2.48604, 2.247945, 26.97046
 
0.6099997, -0.0566762, -0.03153292, 40.3556, 4.596613, 0.0692197734072566488071, 10971.46, -1304.063, -2.139396, 0.01546605, 0.1403282, 134.0415, 2.48604, 2.24747, 26.9887
 
0.6199997, -0.05308287, -0.03209969, 41.03454, 4.606054, 0.0653565491868649975380295057, 11384.35, -1304.237, -2.139396, 0.01546605, 0.1403282, 136.548, 2.48604, 2.246994, 27.00695
 
0.6299997, -0.04924206, -0.03263051, 41.71523, 4.615741, 0.0615530646922531105266295057, 11805.78, -1304.411, -2.139396, 0.01546605, 0.1403282, 139.0602, 2.48604, 2.246518, 27.0252
 
0.6399997, -0.04515521, -0.03312293, 42.39742, 4.625439, 0.0578082719903211169056, 12235.78, -1304.586, -2.139396, 0.01546605, 0.1403282, 141.5782, 2.48604, 2.246042, 27.04345
 
0.6499997, -0.04082562, -0.03357449, 43.08113, 4.63515, 0.0541222389328523107695, 12674.42, -1304.761, -2.139396, 0.01546605, 0.1403282, 144.1019, 2.48604, 2.245567, 27.0617
 
0.6599997, -0.03625437, -0.03398274, 43.76608, 4.644634, 0.0504934124679146601758704943, 13121.72, -1304.936, -2.139396, 0.01546605, 0.1403282, 146.6314, 2.48604, 2.245091, 27.07994
 
0.6699997, -0.03144712, -0.03434529, 44.45276, 4.654366, 0.0469231119357415893246, 13577.75, -1305.112, -2.139396, 0.01546605, 0.1403282, 149.1666, 2.48604, 2.244615, 27.09819
 
0.6799996, -0.02641026, -0.03465976, 45.1407, 4.66387, 0.0434119178460361305522, 14042.54, -1305.288, -2.139396, 0.01546605, 0.1403282, 151.7076, 2.48604, 2.244139, 27.11644
 
0.6899996, -0.021148, -0.03492386, 45.83036, 4.673626, 0.0399595964870996761161, 14516.15, -1305.464, -2.139396, 0.01546605, 0.1403282, 154.2543, 2.48604, 2.243664, 27.13469
 
0.6999996, -0.01567137, -0.03513534, 46.52106, 4.683152, 0.0365687563830513290385, 14998.47, -1305.641, -2.139396, 0.01546605, 0.1403282, 156.806, 2.48604, 2.243188, 27.15294
 
0.7099996, -0.009989757, -0.03529206, 47.21074, 4.690535, 0.0332395558547191273641, 15489.46, -1305.818, -2.139396, 0.01546605, 0.1403282, 159.3622, 2.48604, 2.242712, 27.17118
 
0.7199996, -0.004111641, -0.03539196, 47.90181, 4.698163, 0.029973977681997071367, 15989.14, -1305.996, -2.139396, 0.01546605, 0.1403282, 161.923, 2.48604, 2.242236, 27.18943
 
0.7299996, 0.001950066, -0.03543307, 48.59401, 4.705801, 0.0267738990975603939006295057, 16497.56, -1306.174, -2.139396, 0.01546605, 0.1403282, 164.4882, 2.48604, 2.24176, 27.20768
 
0.7399996, 0.008181673, -0.03541357, 49.28721, 4.713324, 0.0236413254985644697038, 17014.75, -1306.352, -2.139396, 0.01546605, 0.1403282, 167.0579, 2.48604, 2.241285, 27.22593
 
0.7499996, 0.01456639, -0.03533175, 49.98154, 4.720855, 0.0205791594335230280325295057, 17540.74, -1306.53, -2.139396, 0.01546605, 0.1403282, 169.6321, 2.48604, 2.240809, 27.24417
 
0.7599996, 0.02109042, -0.03518609, 50.67698, 4.728396, 0.0175886071563642039714295057, 18075.57, -1306.709, -2.139396, 0.01546605, 0.1403282, 172.2108, 2.48604, 2.240333, 27.26242
 
0.7699996, 0.02773469, -0.03497519, 51.37366, 4.736065, 0.0146726918409948192312, 18619.26, -1306.888, -2.139396, 0.01546605, 0.1403282, 174.794, 2.48604, 2.239857, 27.28067
 
0.7799996, 0.03447805, -0.03469784, 52.0712, 4.743498, 0.0118344894349308907557, 19171.86, -1307.068, -2.139396, 0.01546605, 0.1403282, 177.3817, 2.48604, 2.239382, 27.29892
 
0.7899995, 0.04130148, -0.03435306, 52.76996, 4.751061, 0.0090761862734168288388, 19733.4, -1307.248, -2.139396, 0.01546605, 0.1403282, 179.9738, 2.48604, 2.238906, 27.31717
 
0.7999995, 0.04818182, -0.03394004, 53.46994, 4.758751, 0.00640091258539555710714, 20303.91, -1307.428, -2.139396, 0.01546605, 0.1403282, 182.5704, 2.48604, 2.23843, 27.33541
 
0.8099995, 0.05509692, -0.03345823, 54.17089, 4.766328, 0.0038109059719033390533929506, 20883.43, -1307.608, -2.139396, 0.01546605, 0.1403282, 185.1715, 2.48604, 2.237955, 27.35366
 
0.8199995, 0.06202128, -0.03290725, 54.87292, 4.773914, 0.00130932154087038404277, 21471.98, -1307.789, -2.139396, 0.01546605, 0.1403282, 187.7771, 2.48604, 2.237479, 27.37191
 
0.8299995, 0.06892518, -0.03228704, 55.57604, 4.781507, -0.0010997794015098022239, 22069.61, -1307.971, -2.139396, 0.01546605, 0.1403282, 190.3871, 2.48604, 2.237003, 27.39016
 
0.8399995, 0.07578611, -0.03159779, 56.28034, 4.789227, -0.0034150368039334873701629506, 22676.35, -1308.152, -2.139396, 0.01546605, 0.1403282, 193.0016, 2.48604, 2.236527, 27.4084
 
0.8499995, 0.08257144, -0.03083993, 56.9856, 4.796835, -0.0056323674968547298852470494, 23292.22, -1308.334, -2.139396, 0.01546605, 0.1403282, 195.6205, 2.48604, 2.236052, 27.42665
 
0.8599995, 0.08925044, -0.03001421, 57.6918, 4.80433, -0.0077486058176214285837, 23917.27, -1308.516, -2.139396, 0.01546605, 0.1403282, 198.2439, 2.48604, 2.235576, 27.4449
 
0.8699995, 0.09579457, -0.02912171, 58.39931, 4.812074, -0.0097614968252971288995, 24551.53, -1308.699, -2.139396, 0.01546605, 0.1403282, 200.8717, 2.48604, 2.2351, 27.46315
 
0.8799995, 0.1021736, -0.02816376, 59.10777, 4.819705, -0.0116687803015844039697, 25195.04, -1308.882, -2.139396, 0.01546605, 0.1403282, 203.5041, 2.48604, 2.234624, 27.4814
 
0.8899994, 0.1083536, -0.02714203, 59.8174, 4.827465, -0.0134672898299224929003, 25847.84, -1309.066, -2.139396, 0.01546605, 0.1403282, 206.1409, 2.48604, 2.234149, 27.49964
 
0.8999994, 0.1142989, -0.02605849, 60.52784, 4.83499, -0.0151538740719248090495704943, 26509.95, -1309.249, -2.139396, 0.01546605, 0.1403282, 208.7822, 2.48604, 2.233673, 27.51789
 
0.9099994, 0.1199801, -0.0249155, 61.23957, 4.842764, -0.0167271609137482052483704943, 27181.4, -1309.433, -2.139396, 0.01546605, 0.1403282, 211.428, 2.48604, 2.233197, 27.53614
 
0.9199994, 0.1253631, -0.0237157, 61.9521, 4.850303, -0.0181849414028871983016, 27862.23, -1309.618, -2.139396, 0.01546605, 0.1403282, 214.0782, 2.48604, 2.232721, 27.55439
 
0.9299994, 0.1304137, -0.02246207, 62.66603, 4.858217, -0.0195249161177917872366295057, 28552.47, -1309.802, -2.139396, 0.01546605, 0.1403282, 216.7329, 2.48604, 2.232245, 27.57263
 
0.9399994, 0.1350995, -0.02115794, 63.38062, 4.865772, -0.0207457807964025713241, 29252.16, -1309.988, -2.139396, 0.01546605, 0.1403282, 219.392, 2.48604, 2.23177, 27.59088
 
0.9499994, 0.1393845, -0.01980694, 64.09635, 4.873455, -0.0218452737126044197905295057, 29961.32, -1310.173, -2.139396, 0.01546605, 0.1403282, 222.0556, 2.48604, 2.231294, 27.60913
 
0.9599994, 0.1432393, -0.01841309, 64.8131, 4.881148, -0.0228229425211746683574, 30679.99, -1310.359, -2.139396, 0.01546605, 0.1403282, 224.7236, 2.48604, 2.230818, 27.62738
 
0.9699994, 0.1466345, -0.0169807, 65.53098, 4.888968, -0.0236783348768901250101, 31408.19, -1310.545, -2.139396, 0.01546605, 0.1403282, 227.3961, 2.48604, 2.230342, 27.64562
 
0.9799994, 0.1495358, -0.01551436, 66.24975, 4.896675, -0.0244100635877336944998295057, 32145.97, -1310.731, -2.139396, 0.01546605, 0.1403282, 230.073, 2.48604, 2.229867, 27.66387
 
0.9899994, 0.1519173, -0.014019, 66.96931, 4.904268, -0.0250185809989285688412, 32893.26, -1310.918, -2.139396, 0.01546605, 0.1403282, 232.754, 2.48604, 2.229391, 27.68212
 
0.9999993, 0.1537464, -0.01249983, 67.68771, 4.910153, -0.0255034196870774571582, 33649.71, -1311.105, -2.139396, 0.01546605, 0.1403282, 235.4378, 2.48604, 2.228915, 27.70037
 
1.009999, 0.1550025, -0.01096236, 68.40556, 4.914936, -0.0258659970005457278133, 34415.33, -1311.293, -2.139396, 0.01546605, 0.1403282, 238.1244, 2.48604, 2.228439, 27.71862
 
1.019999, 0.1556651, -0.009412336, 69.12417, 4.919968, -0.0261075719668707111242704943, 35190.14, -1311.481, -2.139396, 0.01546605, 0.1403282, 240.8137, 2.48604, 2.227964, 27.73686
 
1.029999, 0.1557084, -0.007855685, 69.84306, 4.924759, -0.0262284461495341581465, 35974.14, -1311.669, -2.139396, 0.01546605, 0.1403282, 243.5058, 2.48604, 2.227488, 27.75511
 
1.039999, 0.1551213, -0.006298602, 70.56248, 4.929552, -0.0262316125660948436496295057, 36767.36, -1311.857, -2.139396, 0.01546605, 0.1403282, 246.2006, 2.48604, 2.227012, 27.77336
 
1.049999, 0.1538839, -0.004747389, 71.28267, 4.934595, -0.0261182020796103330204, 37569.81, -1312.046, -2.139396, 0.01546605, 0.1403282, 248.8981, 2.48604, 2.226536, 27.79161
 
1.059999, 0.1519911, -0.00320855, 72.00311, 4.939394, -0.0258919993117792896884704943, 38381.49, -1312.235, -2.139396, 0.01546605, 0.1403282, 251.5984, 2.48604, 2.226061, 27.80985
 
1.069999, 0.1494294, -0.001688639, 72.72417, 4.94432, -0.0255549191907121182699, 39202.43, -1312.425, -2.139396, 0.01546605, 0.1403282, 254.3014, 2.48604, 2.225585, 27.8281
 
1.079999, 0.1462011, -0.0001943453, 73.44573, 4.949248, -0.025111568098596247095, 40032.64, -1312.615, -2.139396, 0.01546605, 0.1403282, 257.0071, 2.48604, 2.225109, 27.84635
 
1.089999, 0.1423047, 0.001267666, 74.16778, 4.95418, -0.024565512023605981494, 40872.12, -1312.805, -2.139396, 0.01546605, 0.1403282, 259.7155, 2.48604, 2.224633, 27.8646
 
1.099999, 0.1377455, 0.002690713, 74.89017, 4.958994, -0.0239211613316653138172704943, 41720.88, -1312.996, -2.139396, 0.01546605, 0.1403282, 262.4266, 2.48604, 2.224157, 27.88285
 
1.109999, 0.132535, 0.004068168, 75.61317, 4.963932, -0.0231837858446216453423704943, 42578.95, -1313.187, -2.139396, 0.01546605, 0.1403282, 265.1404, 2.48604, 2.223682, 27.90109
 
1.119999, 0.1266812, 0.005393518, 76.33662, 4.968872, -0.0223576451466578290239295057, 43446.33, -1313.378, -2.139396, 0.01546605, 0.1403282, 267.8568, 2.48604, 2.223206, 27.91934
 
1.129999, 0.120205, 0.006660329, 77.06054, 4.973817, -0.0214487026556303415, 44323.03, -1313.57, -2.139396, 0.01546605, 0.1403282, 270.5759, 2.48604, 2.22273, 27.93759
 
1.139999, 0.1131345, 0.007862379, 77.78478, 4.97864, -0.0204637360107963194064, 45209.07, -1313.762, -2.139396, 0.01546605, 0.1403282, 273.2977, 2.48604, 2.222255, 27.95584
 
1.149999, 0.1054941, 0.008993723, 78.50959, 4.98359, -0.0194084975355744783672295057, 46104.44, -1313.954, -2.139396, 0.01546605, 0.1403282, 276.0221, 2.48604, 2.221779, 27.97408
 
1.159999, 0.09731595, 0.01004866, 79.23484, 4.988544, -0.0182895462356980492641, 47009.17, -1314.147, -2.139396, 0.01546605, 0.1403282, 278.7491, 2.48604, 2.221303, 27.99233
 
1.169999, 0.08864038, 0.01102182, 79.96051, 4.993502, -0.017114255338301149149, 47923.26, -1314.34, -2.139396, 0.01546605, 0.1403282, 281.4788, 2.48604, 2.220827, 28.01058
 
1.179999, 0.07950947, 0.01190823, 80.68649, 4.998337, -0.015889832210603109162, 48846.73, -1314.533, -2.139396, 0.01546605, 0.1403282, 284.2112, 2.48604, 2.220351, 28.02883
 
1.189999, 0.06997419, 0.01270332, 81.41298, 5.003299, -0.0146242984412245989587704943, 49779.57, -1314.727, -2.139396, 0.01546605, 0.1403282, 286.946, 2.48604, 2.219876, 28.04708
 
1.199999, 0.06008088, 0.01340306, 82.1399, 5.008267, -0.0133246126075120169028, 50721.82, -1314.921, -2.139396, 0.01546605, 0.1403282, 289.6836, 2.48604, 2.2194, 28.06532
 
1.209999, 0.04988433, 0.01400387, 82.86722, 5.013235, -0.0119985550473006016491, 51673.47, -1315.116, -2.139396, 0.01546605, 0.1403282, 292.4237, 2.48604, 2.218924, 28.08357
 
1.219999, 0.03944855, 0.01450272, 83.5948, 5.018084, -0.0106546298507820356364, 52634.52, -1315.311, -2.139396, 0.01546605, 0.1403282, 295.1664, 2.48604, 2.218448, 28.10182
 
1.229999, 0.02883919, 0.0148972, 84.32301, 5.023183, -0.0093012280218423352338, 53604.98, -1315.506, -2.139396, 0.01546605, 0.1403282, 297.9117, 2.48604, 2.217973, 28.12007
 
1.239999, 0.01811759, 0.01518559, 85.05122, 5.027914, -0.0079457001703546953738, 54584.88, -1315.701, -2.139396, 0.01546605, 0.1403282, 300.6595, 2.48604, 2.217497, 28.13832
 
1.249999, 0.007360619, 0.01536677, 85.78018, 5.03302, -0.0065970803843304413251229506, 55574.21, -1315.897, -2.139396, 0.01546605, 0.1403282, 303.4099, 2.48604, 2.217021, 28.15656
 
1.259999, -0.003367135, 0.01544038, 86.50925, 5.037879, -0.00526243052660879744172, 56572.97, -1316.093, -2.139396, 0.01546605, 0.1403282, 306.1628, 2.48604, 2.216546, 28.17481
 
1.269999, -0.0140314, 0.0154067, 87.84515, 5.04312, -0.0039652931069054691678758153, 57581.38, -1325.994, -2.139396, 0.01546605, 0.1403282, 308.9188, 2.487304, 2.216069, 28.19306
 
1.279999, -0.02486468, 0.01526639, 91.02467, 5.04974, -0.002730284144827632706597, 58599.33, -1364.969, -2.139396, 0.01546605, 0.1403282, 311.6776, 2.493696, 2.215594, 28.21131
 
1.289999, -0.03581269, 0.01501774, 93.279, 5.056617, -0.0014832614152162463555653435, 59626.49, -1388.714, -2.139396, 0.01546605, 0.1403282, 314.4381, 2.500139, 2.215118, 28.22955
 
1.299999, -0.04689172, 0.01465962, 94.71892, 5.063627, -0.0002334611097828985615099515, 60662.49, -1399.35, -2.139396, 0.01546605, 0.1403282, 317.1996, 2.506628, 2.214642, 28.2478
 
1.309999, -0.05809115, 0.0141907, 95.46183, 5.070767, 0.001007435075669475722009, 61707.22, -1399.025, -2.139396, 0.01546605, 0.1403282, 319.9616, 2.513021, 2.214167, 28.26605
 
1.319999, -0.06939136, 0.01360979, 95.63079, 5.077788, 0.002228440018985917998144, 62760.68, -1389.905, -2.139396, 0.01546605, 0.1403282, 322.7243, 2.519356, 2.213691, 28.2843
 
1.329999, -0.08075807, 0.01291587, 95.35412, 5.084692, 0.0034177475453111452023309148, 63822.84, -1374.159, -2.139396, 0.01546605, 0.1403282, 325.4875, 2.525662, 2.213215, 28.30255
 
1.339999, -0.09212538, 0.01210829, 94.76543, 5.091727, 0.004562279388607115220471, 64893.59, -1353.966, -2.139396, 0.01546605, 0.1403282, 328.2511, 2.531945, 2.212739, 28.32079
 
1.349999, -0.103396, 0.01118704, 94.00304, 5.098767, 0.005648463200615590817050, 65972.91, -1331.505, -2.139396, 0.01546605, 0.1403282, 331.0149, 2.538207, 2.212264, 28.33904
 
1.359999, -0.1144477, 0.01015308, 93.21053, 5.105939, 0.006663337411226669166196, 67060.79, -1308.962, -2.139396, 0.01546605, 0.1403282, 333.7791, 2.544454, 2.211788, 28.35729
 
1.369999, -0.1251126, 0.009008603, 92.53566, 5.112868, 0.0075933671614433151816092467, 68157.09, -1288.524, -2.139396, 0.01546605, 0.1403282, 336.5432, 2.550694, 2.211312, 28.37554
 
1.379999, -0.1351627, 0.007757477, 92.132, 5.119927, 0.0084239250423326571898424697, 69261.79, -1272.381, -2.139396, 0.01546605, 0.1403282, 339.3073, 2.55693, 2.210836, 28.39378
 
1.389999, -0.1443374, 0.00640585, 92.15725, 5.126994, 0.009141991564662217955112, 70374.76, -1262.722, -2.139396, 0.01546605, 0.1403282, 342.0711, 2.56317, 2.210361, 28.41203
 
1.399999, -0.1523149, 0.004962476, 92.77414, 5.134066, 0.00973428486024010749408, 71495.98, -1261.741, -2.139396, 0.01546605, 0.1403282, 344.8346, 2.569421, 2.209885, 28.43028
 
1.409999, -0.1587071, 0.003439327, 94.14968, 5.141146, 0.01018720621507477280098, 72625.32, -1271.623, -2.139396, 0.01546605, 0.1403282, 347.5974, 2.575688, 2.209409, 28.44853
 
1.419999, -0.1631112, 0.001852257, 96.45574, 5.148231, 0.0104906313775481681172, 73762.73, -1294.559, -2.139396, 0.01546605, 0.1403282, 350.3597, 2.58198, 2.208933, 28.46678
 
1.429999, -0.1650615, 0.0002211447, 99.86797, 5.155322, 0.01063415472020063761152, 74908.2, -1332.726, -2.139396, 0.01546605, 0.1403282, 353.1214, 2.588302, 2.208458, 28.48502
 
1.439999, -0.1640743, -0.00142947, 104.5676, 5.162422, 0.0106096710495524931994, 76061.57, -1388.315, -2.139396, 0.01546605, 0.1403282, 355.8821, 2.594662, 2.207982, 28.50327
 
1.449999, -0.1596874, -0.003070213, 110.7385, 5.169399, 0.010413004483938482115, 77222.84, -1463.492, -2.139396, 0.01546605, 0.1403282, 358.6419, 2.601064, 2.207506, 28.52152
 
1.459999, -0.148031, -0.004667087, 112.7444, 5.176636, 0.0099335275164858912087594300, 78393.29, -1480.247, -2.139396, 0.01546605, 0.1403282, 361.4039, 2.601505, 2.20703, 28.53977
 
1.469999, -0.1332353, -0.006147396, 113.8216, 5.183754, 0.0092804318877926679440197713, 79573.34, -1484.071, -2.139396, 0.01546605, 0.1403282, 364.1689, 2.600962, 2.206554, 28.55801
 
1.479999, -0.1163059, -0.007479749, 114.8878, 5.190877, 0.0084902750446651126860591961, 80762.84, -1487.689, -2.139396, 0.01546605, 0.1403282, 366.9367, 2.600506, 2.206079, 28.57626
 
1.489999, -0.09757741, -0.008642809, 115.9447, 5.198006, 0.0075830220493591150412036412, 81961.82, -1491.129, -2.139396, 0.01546605, 0.1403282, 369.7072, 2.60012, 2.205603, 28.59451
 
